ID_Venta,Fecha,País,Ciudad,Cliente,Producto,Categoría,Cantidad,Precio_Unitario,Monto_Total,Medio_Envio,Estado_Envio
226,1/7/2024,Uruguay,Montevideo,Laura Rodríguez,Cámara,Electrónica,3,370.34,1111.02,Terrestre,Entregado
227,25/10/2024,Ecuador,Quito,Luis Sánchez,Celular,Electrónica,3,834.88,2504.64,Marítimo,En tránsito
228,7/2/2024,Uruguay,Montevideo,Luis Sánchez,Celular,Electrónica,4,421.53,1686.12,Aéreo,Entregado
229,6/7/2024,Brasil,Rio de Janeiro,Lucía Rodríguez,Monitor,Electrónica,2,478.4,956.8,Terrestre,Entregado
230,3/1/2025,Bolivia,Santa Cruz,María López,Escritorio,Muebles,3,897.37,2692.11,Aéreo,En tránsito
231,8/7/2024,Venezuela,Valencia,Ana Pérez,Impresora,Oficina,1,211.48,211.48,Aéreo,Cancelado
232,4/5/2024,Paraguay,Encarnación,Carlos Martínez,Laptop,Electrónica,2,656.47,1312.94,Aéreo,Entregado
233,17/1/2025,Bolivia,La Paz,Laura Martínez,Monitor,Electrónica,5,918.89,4594.45,Marítimo,Entregado
234,14/10/2024,Venezuela,Caracas,Luis García,Celular,Electrónica,5,373.77,1868.85,Terrestre,Pendiente
235,19/6/2024,Ecuador,Guayaquil,Lucía Sánchez,Escritorio,Muebles,5,829.45,4147.25,Aéreo,Pendiente
236,1/7/2024,Colombia,Medellín,María Martínez,Monitor,Electrónica,5,417.84,2089.2,Terrestre,Cancelado
237,6/3/2024,Uruguay,Salto,Pedro Pérez,Silla ergonómica,Muebles,5,872.22,4361.1,Aéreo,En tránsito
238,30/6/2024,Bolivia,Santa Cruz,Ana García,Celular,Electrónica,5,481.68,2408.4,Terrestre,Cancelado
239,20/7/2024,Venezuela,Valencia,María García,Celular,Electrónica,1,924.2,924.2,Terrestre,Pendiente
240,7/1/2024,Bolivia,Santa Cruz,Luis García,Celular,Electrónica,4,439.97,1759.88,Aéreo,En tránsito
241,28/2/2024,Uruguay,Paysandú,Juan López,Laptop,Electrónica,5,737.86,3689.3,Terrestre,En tránsito
242,16/6/2024,Paraguay,Asunción,Pedro Pérez,Silla ergonómica,Muebles,2,862.71,1725.42,Aéreo,Pendiente
243,15/7/2024,Uruguay,Paysandú,María Martínez,Monitor,Electrónica,3,1008.42,3025.26,Aéreo,Pendiente
244,13/1/2025,Colombia,Medellín,Juan Pérez,Silla ergonómica,Muebles,3,173.5,520.5,Terrestre,Entregado
245,22/1/2024,Ecuador,Quito,Luis López,Laptop,Electrónica,3,1157.03,3471.09,Terrestre,En tránsito
246,25/1/2024,Colombia,Bogotá,Carlos Rodríguez,Impresora,Oficina,4,385.46,1541.84,Marítimo,Entregado
247,22/9/2024,Brasil,Brasília,Ana García,Tablet,Electrónica,5,868.91,4344.55,Terrestre,Cancelado
248,14/2/2025,Colombia,Bogotá,Pedro Pérez,Teclado,Accesorios,2,1183.96,2367.92,Terrestre,Pendiente
249,8/10/2024,Venezuela,Caracas,Pedro García,Silla ergonómica,Muebles,4,545.08,2180.32,Marítimo,Cancelado
250,4/6/2024,Bolivia,Cochabamba,Luis Pérez,Auriculares,Accesorios,5,363.41,1817.05,Marítimo,Cancelado
251,6/1/2024,Bolivia,Cochabamba,Luis Rodríguez,Teclado,Accesorios,2,730.83,1461.66,Terrestre,Pendiente
252,11/5/2024,Chile,Concepción,Juan Martínez,Cámara,Electrónica,2,440.79,881.58,Marítimo,En tránsito
253,3/2/2025,Venezuela,Maracaibo,Luis Martínez,Teclado,Accesorios,1,173.35,173.35,Terrestre,Entregado
254,26/1/2025,Venezuela,Caracas,Lucía Sánchez,Cámara,Electrónica,5,579.05,2895.25,Marítimo,En tránsito
255,16/1/2024,Colombia,Medellín,Luis García,Silla ergonómica,Muebles,5,1196.24,5981.2,Aéreo,Entregado
256,29/12/2024,Venezuela,Valencia,Juan Sánchez,Silla ergonómica,Muebles,5,680.22,3401.1,Marítimo,Entregado
257,16/2/2024,Uruguay,Salto,Laura Sánchez,Silla ergonómica,Muebles,5,1189.76,5948.8,Marítimo,Cancelado
258,19/6/2024,Colombia,Medellín,Laura Martínez,Silla ergonómica,Muebles,1,857.56,857.56,Marítimo,Pendiente
259,24/1/2025,Argentina,Rosario,María López,Auriculares,Accesorios,4,457.92,1831.68,Aéreo,Entregado
260,25/3/2025,Brasil,São Paulo,Pedro Pérez,Cámara,Electrónica,5,783.65,3918.25,Terrestre,En tránsito
261,28/6/2024,Bolivia,Cochabamba,Carlos López,Escritorio,Muebles,1,883.69,883.69,Aéreo,Cancelado
262,30/9/2024,Ecuador,Guayaquil,Luis Martínez,Auriculares,Accesorios,3,445.3,1335.9,Terrestre,En tránsito
263,20/6/2024,Ecuador,Cuenca,Ana García,Auriculares,Accesorios,1,706.79,706.79,Marítimo,Pendiente
264,27/12/2024,Ecuador,Guayaquil,Laura García,Auriculares,Accesorios,2,661.72,1323.44,Marítimo,Pendiente
265,7/11/2024,Argentina,Córdoba,Carlos Pérez,Laptop,Electrónica,2,329.3,658.6,Aéreo,Cancelado
266,8/3/2024,Paraguay,Encarnación,María Rodríguez,Tablet,Electrónica,2,1088.96,2177.92,Terrestre,Pendiente
267,1/9/2024,Chile,Santiago,Lucía Rodríguez,Tablet,Electrónica,5,105.71,528.55,Terrestre,Pendiente
268,26/3/2025,Bolivia,Cochabamba,Laura López,Monitor,Electrónica,5,437.53,2187.65,Marítimo,Entregado
269,12/1/2024,Ecuador,Guayaquil,Ana Pérez,Cámara,Electrónica,5,1183.25,5916.25,Marítimo,Cancelado
270,11/5/2024,Colombia,Bogotá,Ana Martínez,Monitor,Electrónica,3,288.37,865.11,Terrestre,En tránsito
271,21/4/2024,Bolivia,Cochabamba,María Martínez,Teclado,Accesorios,5,355.51,1777.55,Marítimo,Pendiente
272,17/2/2025,Uruguay,Salto,Laura García,Impresora,Oficina,5,134.11,670.55,Marítimo,Cancelado
273,27/6/2024,Colombia,Bogotá,María Rodríguez,Escritorio,Muebles,4,830.36,3321.44,Aéreo,Cancelado
274,6/1/2024,Brasil,Rio de Janeiro,Carlos Sánchez,Teclado,Accesorios,2,1027.41,2054.82,Aéreo,En tránsito
275,19/11/2024,Venezuela,Maracaibo,Luis Pérez,Silla ergonómica,Muebles,1,346.02,346.02,Marítimo,En tránsito
276,5/3/2024,Ecuador,Cuenca,Pedro García,Teclado,Accesorios,3,256.53,769.59,Marítimo,Cancelado
277,5/7/2024,Ecuador,Guayaquil,Laura Pérez,Impresora,Oficina,3,1145.86,3437.58,Terrestre,Entregado
278,19/3/2024,Ecuador,Cuenca,Lucía Rodríguez,Teclado,Accesorios,2,830.38,1660.76,Marítimo,Pendiente
279,26/12/2024,Perú,Arequipa,Luis Pérez,Celular,Electrónica,5,259.69,1298.45,Aéreo,Cancelado
280,23/11/2024,Argentina,Rosario,Pedro López,Teclado,Accesorios,1,112.21,112.21,Marítimo,Cancelado
281,20/3/2025,Ecuador,Cuenca,Pedro Rodríguez,Monitor,Electrónica,5,909.27,4546.35,Marítimo,Pendiente
282,6/3/2024,Perú,Arequipa,Luis Rodríguez,Teclado,Accesorios,2,97.57,195.14,Terrestre,En tránsito
283,10/1/2024,Paraguay,Encarnación,Pedro Martínez,Monitor,Electrónica,5,393.3,1966.5,Aéreo,Entregado
284,17/4/2024,Bolivia,La Paz,Luis Rodríguez,Tablet,Electrónica,1,433.58,433.58,Aéreo,Cancelado
285,2/3/2024,Colombia,Bogotá,Juan Pérez,Cámara,Electrónica,4,740.75,2963,Marítimo,Entregado
286,20/4/2024,Perú,Arequipa,María García,Celular,Electrónica,2,1063.35,2126.7,Marítimo,Cancelado
287,28/12/2024,Paraguay,Encarnación,Laura Sánchez,Escritorio,Muebles,1,846.86,846.86,Aéreo,Cancelado
288,11/11/2024,Bolivia,La Paz,Carlos López,Celular,Electrónica,2,84.35,168.7,Aéreo,En tránsito
289,23/1/2024,Brasil,São Paulo,María García,Auriculares,Accesorios,5,519.27,2596.35,Marítimo,En tránsito
290,19/4/2024,Colombia,Bogotá,Ana Sánchez,Teclado,Accesorios,5,252.21,1261.05,Terrestre,Entregado
291,6/9/2024,Bolivia,Santa Cruz,María García,Escritorio,Muebles,1,917.14,917.14,Terrestre,Pendiente
292,4/5/2024,Venezuela,Caracas,Lucía Pérez,Escritorio,Muebles,4,140.53,562.12,Terrestre,Entregado
293,3/11/2024,Argentina,Buenos Aires,Juan López,Silla ergonómica,Muebles,1,737.14,737.14,Marítimo,En tránsito
294,30/8/2024,Perú,Lima,Carlos Pérez,Monitor,Electrónica,3,476.54,1429.62,Terrestre,Entregado
295,6/12/2024,Colombia,Medellín,Juan Sánchez,Tablet,Electrónica,5,1010.38,5051.9,Marítimo,Pendiente
296,22/3/2024,Brasil,Brasília,Carlos López,Laptop,Electrónica,1,825.55,825.55,Terrestre,Entregado
297,22/3/2025,Chile,Valparaíso,Carlos Martínez,Tablet,Electrónica,5,669.93,3349.65,Terrestre,En tránsito
298,10/1/2024,Bolivia,La Paz,Carlos García,Silla ergonómica,Muebles,3,141.45,424.35,Terrestre,Entregado
299,5/3/2024,Bolivia,La Paz,Juan Sánchez,Impresora,Oficina,3,962.02,2886.06,Marítimo,Entregado
300,5/4/2024,Chile,Concepción,Juan Martínez,Tablet,Electrónica,4,1191.95,4767.8,Aéreo,En tránsito
301,20/3/2024,Argentina,Rosario,Carlos Pérez,Auriculares,Accesorios,1,79.34,79.34,Terrestre,Pendiente
302,29/12/2024,Argentina,Buenos Aires,Carlos García,Monitor,Electrónica,2,1037.33,2074.66,Aéreo,Entregado
303,12/6/2024,Paraguay,Asunción,Carlos Sánchez,Laptop,Electrónica,4,853.57,3414.28,Marítimo,Cancelado
304,18/8/2024,Venezuela,Valencia,Ana Pérez,Monitor,Electrónica,3,111.18,333.54,Marítimo,Entregado
305,5/3/2025,Bolivia,La Paz,Laura Pérez,Teclado,Accesorios,1,696.48,696.48,Marítimo,Pendiente
306,2/2/2024,Paraguay,Encarnación,Laura Sánchez,Monitor,Electrónica,3,898.92,2696.76,Marítimo,Entregado
307,11/3/2025,Ecuador,Cuenca,Pedro Sánchez,Laptop,Electrónica,1,920.05,920.05,Terrestre,Pendiente
308,11/1/2025,Bolivia,La Paz,Carlos Rodríguez,Celular,Electrónica,4,463.44,1853.76,Marítimo,Entregado
309,20/11/2024,Ecuador,Cuenca,Ana García,Laptop,Electrónica,3,243.71,731.13,Terrestre,Entregado
310,20/1/2025,Brasil,Brasília,Laura Martínez,Auriculares,Accesorios,1,971.95,971.95,Terrestre,Cancelado
311,16/1/2024,Perú,Cusco,Laura Sánchez,Silla ergonómica,Muebles,5,629.75,3148.75,Marítimo,Cancelado
312,27/8/2024,Chile,Valparaíso,Laura Rodríguez,Tablet,Electrónica,3,67.81,203.43,Aéreo,Cancelado
313,7/3/2025,Perú,Cusco,Luis Pérez,Tablet,Electrónica,4,627.05,2508.2,Aéreo,Pendiente
314,12/12/2024,Ecuador,Cuenca,Carlos García,Auriculares,Accesorios,2,1109.46,2218.92,Terrestre,Entregado
315,11/6/2024,Chile,Valparaíso,Carlos Sánchez,Escritorio,Muebles,4,1071.72,4286.88,Marítimo,Cancelado
316,3/2/2025,Bolivia,Santa Cruz,Laura Pérez,Laptop,Electrónica,5,462.36,2311.8,Terrestre,En tránsito
317,19/4/2024,Perú,Lima,Luis Martínez,Celular,Electrónica,1,530.32,530.32,Marítimo,Entregado
318,27/10/2024,Argentina,Córdoba,Luis García,Escritorio,Muebles,4,866.8,3467.2,Aéreo,En tránsito
319,30/8/2024,Uruguay,Salto,Laura López,Silla ergonómica,Muebles,3,46.13,138.39,Terrestre,Pendiente
320,11/5/2024,Chile,Concepción,Pedro Sánchez,Celular,Electrónica,2,69.67,139.34,Aéreo,En tránsito
321,5/11/2024,Uruguay,Salto,Carlos Sánchez,Cámara,Electrónica,1,295.75,295.75,Aéreo,En tránsito
322,13/12/2024,Chile,Valparaíso,Lucía Sánchez,Tablet,Electrónica,5,538.76,2693.8,Aéreo,Cancelado
323,25/1/2024,Chile,Santiago,Luis García,Monitor,Electrónica,5,442.11,2210.55,Aéreo,Cancelado
324,2/1/2025,Chile,Valparaíso,Juan Sánchez,Cámara,Electrónica,3,496.47,1489.41,Terrestre,Pendiente
325,19/12/2024,Chile,Concepción,Luis Sánchez,Laptop,Electrónica,4,810.88,3243.52,Terrestre,En tránsito
326,8/6/2024,Colombia,Cali,Juan Pérez,Monitor,Electrónica,2,803.79,1607.58,Marítimo,Pendiente
327,22/9/2024,Brasil,São Paulo,Pedro Pérez,Escritorio,Muebles,5,530.82,2654.1,Terrestre,Pendiente
328,13/2/2025,Colombia,Cali,Luis Pérez,Tablet,Electrónica,5,950.27,4751.35,Terrestre,Entregado
329,24/5/2024,Brasil,Brasília,Juan Martínez,Teclado,Accesorios,2,550.4,1100.8,Marítimo,Entregado
330,9/1/2025,Bolivia,Cochabamba,Pedro García,Celular,Electrónica,5,1016.87,5084.35,Marítimo,Pendiente
331,27/2/2025,Ecuador,Cuenca,Luis Sánchez,Silla ergonómica,Muebles,5,1020.27,5101.35,Terrestre,Entregado
332,7/1/2025,Uruguay,Montevideo,Pedro Martínez,Laptop,Electrónica,2,1186.32,2372.64,Terrestre,Cancelado
333,17/10/2024,Venezuela,Maracaibo,Laura Pérez,Auriculares,Accesorios,3,82.92,248.76,Aéreo,Pendiente
334,2/1/2024,Perú,Cusco,Carlos García,Cámara,Electrónica,1,32.81,32.81,Marítimo,En tránsito
335,6/11/2024,Chile,Valparaíso,Pedro Rodríguez,Teclado,Accesorios,5,585.4,2927,Terrestre,Entregado
336,2/12/2024,Perú,Lima,Ana Sánchez,Celular,Electrónica,3,780.13,2340.39,Aéreo,Cancelado
337,22/4/2024,Venezuela,Valencia,Luis Sánchez,Silla ergonómica,Muebles,2,76.97,153.94,Aéreo,Entregado
338,20/12/2024,Bolivia,Cochabamba,Ana López,Silla ergonómica,Muebles,2,695.82,1391.64,Aéreo,Entregado
339,29/11/2024,Paraguay,Asunción,Carlos Rodríguez,Tablet,Electrónica,2,157.22,314.44,Terrestre,En tránsito
340,2/7/2024,Brasil,São Paulo,Luis Pérez,Laptop,Electrónica,4,973.03,3892.12,Terrestre,En tránsito
341,6/9/2024,Uruguay,Paysandú,Ana García,Tablet,Electrónica,5,1128.58,5642.9,Aéreo,Pendiente
342,6/1/2024,Argentina,Buenos Aires,Carlos García,Celular,Electrónica,5,695.48,3477.4,Aéreo,En tránsito
343,15/3/2024,Brasil,São Paulo,Laura Pérez,Impresora,Oficina,5,498.68,2493.4,Aéreo,Entregado
344,27/3/2024,Bolivia,Santa Cruz,Luis Martínez,Cámara,Electrónica,2,599.77,1199.54,Aéreo,Entregado
345,20/6/2024,Colombia,Cali,Carlos Martínez,Teclado,Accesorios,4,817.91,3271.64,Marítimo,En tránsito
346,22/5/2024,Paraguay,Ciudad del Este,Juan Martínez,Escritorio,Muebles,2,921.82,1843.64,Terrestre,Pendiente
347,24/9/2024,Uruguay,Salto,Lucía Martínez,Silla ergonómica,Muebles,2,802.36,1604.72,Terrestre,Pendiente
348,29/9/2024,Chile,Valparaíso,Ana Sánchez,Celular,Electrónica,4,687.96,2751.84,Aéreo,Cancelado
349,5/2/2024,Brasil,Brasília,María Sánchez,Auriculares,Accesorios,5,559.66,2798.3,Aéreo,Pendiente
350,25/3/2024,Perú,Lima,Lucía López,Monitor,Electrónica,5,487.55,2437.75,Aéreo,Cancelado
351,23/8/2024,Perú,Cusco,Laura Rodríguez,Auriculares,Accesorios,2,968.64,1937.28,Aéreo,En tránsito
352,30/3/2024,Colombia,Cali,Laura Martínez,Laptop,Electrónica,4,922.43,3689.72,Marítimo,Pendiente
353,31/3/2024,Chile,Santiago,María Rodríguez,Monitor,Electrónica,1,1102.4,1102.4,Marítimo,En tránsito
354,9/3/2025,Argentina,Buenos Aires,Lucía Sánchez,Tablet,Electrónica,1,875.09,875.09,Marítimo,Entregado
355,16/4/2024,Venezuela,Valencia,Luis García,Cámara,Electrónica,1,1153.64,1153.64,Terrestre,Pendiente
356,12/3/2024,Perú,Cusco,Carlos Rodríguez,Cámara,Electrónica,2,131.49,262.98,Terrestre,En tránsito
357,5/5/2024,Paraguay,Ciudad del Este,Carlos Rodríguez,Monitor,Electrónica,2,1147.65,2295.3,Terrestre,Pendiente
358,10/2/2025,Venezuela,Maracaibo,Luis Sánchez,Teclado,Accesorios,1,297.07,297.07,Marítimo,En tránsito
359,17/4/2024,Colombia,Bogotá,Carlos Rodríguez,Escritorio,Muebles,1,892,892,Marítimo,Pendiente
360,6/5/2024,Venezuela,Caracas,Luis García,Laptop,Electrónica,4,1070.9,4283.6,Aéreo,Cancelado
361,2/2/2025,Perú,Arequipa,Carlos Sánchez,Silla ergonómica,Muebles,5,151.99,759.95,Aéreo,Pendiente
362,26/8/2024,Ecuador,Quito,Carlos García,Cámara,Electrónica,1,206.27,206.27,Terrestre,Pendiente
363,2/9/2024,Venezuela,Maracaibo,Luis López,Laptop,Electrónica,2,680.7,1361.4,Marítimo,Pendiente
364,15/10/2024,Perú,Arequipa,Luis Sánchez,Tablet,Electrónica,2,75.55,151.1,Terrestre,Cancelado
365,29/6/2024,Uruguay,Montevideo,María López,Cámara,Electrónica,3,721.88,2165.64,Terrestre,Cancelado
366,3/6/2024,Argentina,Rosario,Luis Martínez,Silla ergonómica,Muebles,1,911.53,911.53,Aéreo,Entregado
367,6/2/2025,Brasil,Rio de Janeiro,Luis Pérez,Cámara,Electrónica,4,729.09,2916.36,Terrestre,Pendiente
368,1/7/2024,Bolivia,La Paz,Laura Rodríguez,Celular,Electrónica,3,982.13,2946.39,Terrestre,En tránsito
369,10/2/2025,Bolivia,La Paz,Carlos López,Laptop,Electrónica,5,176.27,881.35,Aéreo,Entregado
370,27/11/2024,Argentina,Buenos Aires,Laura García,Laptop,Electrónica,2,63.82,127.64,Aéreo,Entregado
371,5/12/2024,Perú,Lima,Carlos Pérez,Laptop,Electrónica,4,265.52,1062.08,Terrestre,Pendiente
372,27/5/2024,Uruguay,Montevideo,Laura López,Escritorio,Muebles,4,976.3,3905.2,Aéreo,Pendiente
373,4/11/2024,Bolivia,Cochabamba,Pedro López,Teclado,Accesorios,5,1104.6,5523,Aéreo,Cancelado
374,31/3/2024,Ecuador,Guayaquil,Lucía Pérez,Silla ergonómica,Muebles,5,913.07,4565.35,Marítimo,Pendiente
375,16/11/2024,Argentina,Buenos Aires,Laura López,Escritorio,Muebles,1,449.07,449.07,Aéreo,En tránsito
376,2/9/2024,Chile,Valparaíso,María Rodríguez,Auriculares,Accesorios,1,365.56,365.56,Aéreo,Entregado
377,11/10/2024,Chile,Santiago,Juan López,Laptop,Electrónica,4,652.55,2610.2,Terrestre,En tránsito
378,5/1/2025,Perú,Cusco,Juan García,Teclado,Accesorios,4,94.63,378.52,Terrestre,Cancelado
379,16/9/2024,Chile,Valparaíso,María Sánchez,Impresora,Oficina,4,78.96,315.84,Marítimo,Cancelado
380,14/9/2024,Uruguay,Montevideo,Juan López,Escritorio,Muebles,1,367.25,367.25,Terrestre,Pendiente
381,6/2/2024,Colombia,Medellín,Lucía García,Escritorio,Muebles,2,599.71,1199.42,Marítimo,En tránsito
382,27/6/2024,Argentina,Buenos Aires,Luis Sánchez,Escritorio,Muebles,2,365.58,731.16,Terrestre,En tránsito
383,8/4/2024,Uruguay,Salto,Luis García,Celular,Electrónica,5,814.98,4074.9,Aéreo,En tránsito
384,13/1/2025,Colombia,Cali,Juan Sánchez,Escritorio,Muebles,4,997.87,3991.48,Marítimo,Cancelado
385,27/5/2024,Uruguay,Salto,Luis Pérez,Teclado,Accesorios,5,255.23,1276.15,Marítimo,En tránsito
386,5/2/2025,Bolivia,Santa Cruz,Lucía Sánchez,Celular,Electrónica,3,317.9,953.7,Marítimo,En tránsito
387,9/6/2024,Uruguay,Salto,Pedro López,Silla ergonómica,Muebles,1,661.68,661.68,Marítimo,En tránsito
388,20/3/2024,Paraguay,Ciudad del Este,María López,Monitor,Electrónica,3,661.94,1985.82,Terrestre,Cancelado
389,10/1/2025,Bolivia,La Paz,Ana Sánchez,Impresora,Oficina,3,248.91,746.73,Terrestre,Cancelado
390,11/7/2024,Perú,Lima,Pedro García,Laptop,Electrónica,4,1084.45,4337.8,Terrestre,Pendiente
391,8/1/2024,Bolivia,La Paz,Laura Sánchez,Cámara,Electrónica,1,617.26,617.26,Marítimo,En tránsito
392,7/11/2024,Colombia,Medellín,Juan Rodríguez,Silla ergonómica,Muebles,1,701.34,701.34,Aéreo,Entregado
393,19/10/2024,Uruguay,Montevideo,Laura Sánchez,Celular,Electrónica,5,155.37,776.85,Aéreo,Entregado
394,27/1/2025,Argentina,Córdoba,María Sánchez,Auriculares,Accesorios,4,168.2,672.8,Terrestre,En tránsito
395,14/4/2024,Colombia,Medellín,Ana García,Laptop,Electrónica,5,566.45,2832.25,Terrestre,Pendiente
396,20/9/2024,Bolivia,La Paz,Juan Pérez,Silla ergonómica,Muebles,2,1014.35,2028.7,Marítimo,Cancelado
397,1/9/2024,Paraguay,Asunción,Pedro Martínez,Monitor,Electrónica,3,1116.84,3350.52,Aéreo,Pendiente
398,17/6/2024,Venezuela,Maracaibo,Luis López,Impresora,Oficina,2,256.8,513.6,Marítimo,Entregado
399,21/4/2024,Perú,Cusco,Juan García,Auriculares,Accesorios,3,98.03,294.09,Marítimo,Cancelado
400,6/1/2025,Colombia,Cali,Carlos Martínez,Auriculares,Accesorios,4,442.02,1768.08,Marítimo,Cancelado
401,23/2/2024,Brasil,São Paulo,María Rodríguez,Escritorio,Muebles,3,793.9,2381.7,Terrestre,Cancelado
402,18/11/2024,Uruguay,Paysandú,Luis Martínez,Teclado,Accesorios,2,491.09,982.18,Aéreo,Pendiente
403,29/1/2024,Venezuela,Maracaibo,Carlos Sánchez,Teclado,Accesorios,5,766.78,3833.9,Terrestre,En tránsito
404,13/12/2024,Perú,Cusco,Pedro Pérez,Monitor,Electrónica,4,267.13,1068.52,Marítimo,En tránsito
405,27/2/2024,Bolivia,Cochabamba,Lucía Rodríguez,Monitor,Electrónica,2,533.68,1067.36,Aéreo,Cancelado
406,14/6/2024,Argentina,Córdoba,María Martínez,Tablet,Electrónica,1,480.27,480.27,Aéreo,Cancelado
407,15/7/2024,Perú,Cusco,Luis García,Silla ergonómica,Muebles,2,242.11,484.22,Aéreo,En tránsito
408,28/2/2025,Chile,Concepción,Laura Pérez,Impresora,Oficina,1,1175.57,1175.57,Aéreo,Cancelado
409,14/1/2025,Chile,Valparaíso,Pedro López,Auriculares,Accesorios,2,202.79,405.58,Aéreo,Cancelado
410,30/1/2024,Ecuador,Quito,Laura Pérez,Monitor,Electrónica,1,42.31,42.31,Terrestre,Cancelado
411,12/3/2024,Brasil,Brasília,Pedro Pérez,Silla ergonómica,Muebles,4,79.66,318.64,Aéreo,Cancelado
412,11/12/2024,Colombia,Bogotá,Carlos López,Escritorio,Muebles,5,856.98,4284.9,Terrestre,En tránsito
413,13/1/2025,Colombia,Medellín,Ana García,Monitor,Electrónica,1,182.35,182.35,Aéreo,Entregado
414,6/11/2024,Uruguay,Salto,Luis Martínez,Escritorio,Muebles,5,941.18,4705.9,Aéreo,Pendiente
415,8/3/2025,Bolivia,Cochabamba,Pedro López,Teclado,Accesorios,4,44.69,178.76,Terrestre,Pendiente
416,28/12/2024,Brasil,São Paulo,María López,Auriculares,Accesorios,1,686.33,686.33,Terrestre,Cancelado
417,7/7/2024,Ecuador,Guayaquil,Laura Rodríguez,Laptop,Electrónica,4,1103.57,4414.28,Marítimo,Pendiente
418,28/5/2024,Brasil,Rio de Janeiro,Lucía Sánchez,Celular,Electrónica,3,25.39,76.17,Terrestre,Entregado
419,8/1/2025,Paraguay,Asunción,Luis Sánchez,Impresora,Oficina,5,1195.29,5976.45,Marítimo,Cancelado
420,8/3/2024,Uruguay,Montevideo,Carlos López,Celular,Electrónica,2,744.93,1489.86,Marítimo,Entregado
421,23/5/2024,Paraguay,Ciudad del Este,María Rodríguez,Teclado,Accesorios,2,1056.2,2112.4,Terrestre,Cancelado
422,8/2/2025,Colombia,Medellín,Juan Martínez,Tablet,Electrónica,2,1112.47,2224.94,Terrestre,Cancelado
423,12/6/2024,Perú,Cusco,Luis Pérez,Auriculares,Accesorios,4,228.9,915.6,Aéreo,Pendiente
424,16/5/2024,Bolivia,Cochabamba,Carlos Martínez,Teclado,Accesorios,1,243.91,243.91,Terrestre,Entregado
425,2/8/2024,Brasil,São Paulo,Carlos García,Laptop,Electrónica,1,405.84,405.84,Terrestre,Entregado
426,22/3/2024,Brasil,Rio de Janeiro,Lucía López,Silla ergonómica,Muebles,2,346.9,693.8,Aéreo,Pendiente
427,18/2/2025,Uruguay,Salto,Luis Pérez,Escritorio,Muebles,5,924.82,4624.1,Marítimo,Cancelado
428,5/11/2024,Ecuador,Guayaquil,Pedro Pérez,Monitor,Electrónica,4,890.15,3560.6,Marítimo,Pendiente
429,8/1/2025,Uruguay,Montevideo,Juan Rodríguez,Silla ergonómica,Muebles,1,464.67,464.67,Aéreo,Entregado
430,14/8/2024,Brasil,São Paulo,María García,Escritorio,Muebles,4,26.08,104.32,Terrestre,Cancelado
431,9/11/2024,Colombia,Medellín,Pedro López,Silla ergonómica,Muebles,4,344.62,1378.48,Aéreo,Pendiente
432,29/10/2024,Ecuador,Cuenca,Juan Pérez,Impresora,Oficina,5,370.91,1854.55,Aéreo,Pendiente
433,14/1/2024,Ecuador,Cuenca,Lucía García,Silla ergonómica,Muebles,5,1052.19,5260.95,Terrestre,Pendiente
434,15/6/2024,Uruguay,Salto,Carlos Martínez,Auriculares,Accesorios,5,996.92,4984.6,Marítimo,En tránsito
435,3/2/2025,Perú,Lima,Luis Martínez,Impresora,Oficina,3,45.85,137.55,Terrestre,En tránsito
436,31/5/2024,Colombia,Medellín,María García,Tablet,Electrónica,2,1097.19,2194.38,Marítimo,Entregado
437,17/11/2024,Perú,Lima,Luis Sánchez,Auriculares,Accesorios,3,1179.2,3537.6,Marítimo,Entregado
438,9/9/2024,Argentina,Córdoba,Luis Pérez,Silla ergonómica,Muebles,3,485.03,1455.09,Marítimo,En tránsito
