ID_Venta,Fecha,País,Ciudad,Cliente,Producto,Categoría,Cantidad,Precio_Unitario,Monto_Total,Medio_Envio,Estado_Envio
238,3062024,Bolivia,Santa Cruz,Ana García,Celular,Electrónica,5,481.68,2408.4,Terrestre,Cancelado
239,2072024,Venezuela,Valencia,María García,Celular,Electrónica,1,924.2,924.2,Terrestre,Pendiente
240,712024,Bolivia,Santa Cruz,Luis García,Celular,Electrónica,4,439.97,1759.88,Aéreo,En tránsito
241,2822024,Uruguay,Paysandú,Juan López,Laptop,Electrónica,5,737.86,3689.3,Terrestre,En tránsito
242,1662024,Paraguay,Asunción,Pedro Pérez,Silla ergonómica,Muebles,2,862.71,1725.42,Aéreo,Pendiente
243,1572024,Uruguay,Paysandú,María Martínez,Monitor,Electrónica,3,1008.42,3025.26,Aéreo,Pendiente
244,1312025,Colombia,Medellín,Juan Pérez,Silla ergonómica,Muebles,3,173.5,520.5,Terrestre,Entregado
245,2212024,Ecuador,Quito,Luis López,Laptop,Electrónica,3,1157.03,3471.09,Terrestre,En tránsito
246,2512024,Colombia,Bogotá,Carlos Rodríguez,Impresora,Oficina,4,385.46,1541.84,Marítimo,Entregado
247,2292024,Brasil,Brasília,Ana García,Tablet,Electrónica,5,868.91,4344.55,Terrestre,Cancelado
248,1422025,Colombia,Bogotá,Pedro Pérez,Teclado,Accesorios,2,1183.96,2367.92,Terrestre,Pendiente
249,8102024,Venezuela,Caracas,Pedro García,Silla ergonómica,Muebles,4,545.08,2180.32,Marítimo,Cancelado
250,462024,Bolivia,Cochabamba,Luis Pérez,Auriculares,Accesorios,5,363.41,1817.05,Marítimo,Cancelado
251,612024,Bolivia,Cochabamba,Luis Rodríguez,Teclado,Accesorios,2,730.83,1461.66,Terrestre,Pendiente
252,1152024,Chile,Concepción,Juan Martínez,Cámara,Electrónica,2,440.79,881.58,Marítimo,En tránsito
253,322025,Venezuela,Maracaibo,Luis Martínez,Teclado,Accesorios,1,173.35,173.35,Terrestre,Entregado
254,2612025,Venezuela,Caracas,Lucía Sánchez,Cámara,Electrónica,5,579.05,2895.25,Marítimo,En tránsito
255,1612024,Colombia,Medellín,Luis García,Silla ergonómica,Muebles,5,1196.24,5981.2,Aéreo,Entregado
256,29122024,Venezuela,Valencia,Juan Sánchez,Silla ergonómica,Muebles,5,680.22,3401.1,Marítimo,Entregado
257,1622024,Uruguay,Salto,Laura Sánchez,Silla ergonómica,Muebles,5,1189.76,5948.8,Marítimo,Cancelado
258,1962024,Colombia,Medellín,Laura Martínez,Silla ergonómica,Muebles,1,857.56,857.56,Marítimo,Pendiente
259,2412025,Argentina,Rosario,María López,Auriculares,Accesorios,4,457.92,1831.68,Aéreo,Entregado
260,2532025,Brasil,São Paulo,Pedro Pérez,Cámara,Electrónica,5,783.65,3918.25,Terrestre,En tránsito
261,2862024,Bolivia,Cochabamba,Carlos López,Escritorio,Muebles,1,883.69,883.69,Aéreo,Cancelado
262,3092024,Ecuador,Guayaquil,Luis Martínez,Auriculares,Accesorios,3,445.3,1335.9,Terrestre,En tránsito
263,2062024,Ecuador,Cuenca,Ana García,Auriculares,Accesorios,1,706.79,706.79,Marítimo,Pendiente
264,27122024,Ecuador,Guayaquil,Laura García,Auriculares,Accesorios,2,661.72,1323.44,Marítimo,Pendiente
265,7112024,Argentina,Córdoba,Carlos Pérez,Laptop,Electrónica,2,329.3,658.6,Aéreo,Cancelado
266,832024,Paraguay,Encarnación,María Rodríguez,Tablet,Electrónica,2,1088.96,2177.92,Terrestre,Pendiente
267,192024,Chile,Santiago,Lucía Rodríguez,Tablet,Electrónica,5,105.71,528.55,Terrestre,Pendiente
268,2632025,Bolivia,Cochabamba,Laura López,Monitor,Electrónica,5,437.53,2187.65,Marítimo,Entregado
269,1212024,Ecuador,Guayaquil,Ana Pérez,Cámara,Electrónica,5,1183.25,5916.25,Marítimo,Cancelado
270,1152024,Colombia,Bogotá,Ana Martínez,Monitor,Electrónica,3,288.37,865.11,Terrestre,En tránsito
271,2142024,Bolivia,Cochabamba,María Martínez,Teclado,Accesorios,5,355.51,1777.55,Marítimo,Pendiente
272,1722025,Uruguay,Salto,Laura García,Impresora,Oficina,5,134.11,670.55,Marítimo,Cancelado
273,2762024,Colombia,Bogotá,María Rodríguez,Escritorio,Muebles,4,830.36,3321.44,Aéreo,Cancelado
274,612024,Brasil,Rio de Janeiro,Carlos Sánchez,Teclado,Accesorios,2,1027.41,2054.82,Aéreo,En tránsito
275,19112024,Venezuela,Maracaibo,Luis Pérez,Silla ergonómica,Muebles,1,346.02,346.02,Marítimo,En tránsito
276,532024,Ecuador,Cuenca,Pedro García,Teclado,Accesorios,3,256.53,769.59,Marítimo,Cancelado
277,572024,Ecuador,Guayaquil,Laura Pérez,Impresora,Oficina,3,1145.86,3437.58,Terrestre,Entregado
278,1932024,Ecuador,Cuenca,Lucía Rodríguez,Teclado,Accesorios,2,830.38,1660.76,Marítimo,Pendiente
279,26122024,Perú,Arequipa,Luis Pérez,Celular,Electrónica,5,259.69,1298.45,Aéreo,Cancelado
280,23112024,Argentina,Rosario,Pedro López,Teclado,Accesorios,1,112.21,112.21,Marítimo,Cancelado
281,2032025,Ecuador,Cuenca,Pedro Rodríguez,Monitor,Electrónica,5,909.27,4546.35,Marítimo,Pendiente
282,632024,Perú,Arequipa,Luis Rodríguez,Teclado,Accesorios,2,97.57,195.14,Terrestre,En tránsito
283,1012024,Paraguay,Encarnación,Pedro Martínez,Monitor,Electrónica,5,393.3,1966.5,Aéreo,Entregado
284,1742024,Bolivia,La Paz,Luis Rodríguez,Tablet,Electrónica,1,433.58,433.58,Aéreo,Cancelado
285,232024,Colombia,Bogotá,Juan Pérez,Cámara,Electrónica,4,740.75,2963,Marítimo,Entregado
286,2042024,Perú,Arequipa,María García,Celular,Electrónica,2,1063.35,2126.7,Marítimo,Cancelado
287,28122024,Paraguay,Encarnación,Laura Sánchez,Escritorio,Muebles,1,846.86,846.86,Aéreo,Cancelado
288,11112024,Bolivia,La Paz,Carlos López,Celular,Electrónica,2,84.35,168.7,Aéreo,En tránsito
289,2312024,Brasil,São Paulo,María García,Auriculares,Accesorios,5,519.27,2596.35,Marítimo,En tránsito
290,1942024,Colombia,Bogotá,Ana Sánchez,Teclado,Accesorios,5,252.21,1261.05,Terrestre,Entregado
291,692024,Bolivia,Santa Cruz,María García,Escritorio,Muebles,1,917.14,917.14,Terrestre,Pendiente
292,452024,Venezuela,Caracas,Lucía Pérez,Escritorio,Muebles,4,140.53,562.12,Terrestre,Entregado
293,3112024,Argentina,Buenos Aires,Juan López,Silla ergonómica,Muebles,1,737.14,737.14,Marítimo,En tránsito
294,3082024,Perú,Lima,Carlos Pérez,Monitor,Electrónica,3,476.54,1429.62,Terrestre,Entregado
295,6122024,Colombia,Medellín,Juan Sánchez,Tablet,Electrónica,5,1010.38,5051.9,Marítimo,Pendiente
296,2232024,Brasil,Brasília,Carlos López,Laptop,Electrónica,1,825.55,825.55,Terrestre,Entregado
297,2232025,Chile,Valparaíso,Carlos Martínez,Tablet,Electrónica,5,669.93,3349.65,Terrestre,En tránsito
298,1012024,Bolivia,La Paz,Carlos García,Silla ergonómica,Muebles,3,141.45,424.35,Terrestre,Entregado
299,532024,Bolivia,La Paz,Juan Sánchez,Impresora,Oficina,3,962.02,2886.06,Marítimo,Entregado
300,542024,Chile,Concepción,Juan Martínez,Tablet,Electrónica,4,1191.95,4767.8,Aéreo,En tránsito
301,2032024,Argentina,Rosario,Carlos Pérez,Auriculares,Accesorios,1,79.34,79.34,Terrestre,Pendiente
302,29122024,Argentina,Buenos Aires,Carlos García,Monitor,Electrónica,2,1037.33,2074.66,Aéreo,Entregado
303,1262024,Paraguay,Asunción,Carlos Sánchez,Laptop,Electrónica,4,853.57,3414.28,Marítimo,Cancelado
304,1882024,Venezuela,Valencia,Ana Pérez,Monitor,Electrónica,3,111.18,333.54,Marítimo,Entregado
305,532025,Bolivia,La Paz,Laura Pérez,Teclado,Accesorios,1,696.48,696.48,Marítimo,Pendiente
306,222024,Paraguay,Encarnación,Laura Sánchez,Monitor,Electrónica,3,898.92,2696.76,Marítimo,Entregado
307,1132025,Ecuador,Cuenca,Pedro Sánchez,Laptop,Electrónica,1,920.05,920.05,Terrestre,Pendiente
308,1112025,Bolivia,La Paz,Carlos Rodríguez,Celular,Electrónica,4,463.44,1853.76,Marítimo,Entregado
309,20112024,Ecuador,Cuenca,Ana García,Laptop,Electrónica,3,243.71,731.13,Terrestre,Entregado
310,2012025,Brasil,Brasília,Laura Martínez,Auriculares,Accesorios,1,971.95,971.95,Terrestre,Cancelado
311,1612024,Perú,Cusco,Laura Sánchez,Silla ergonómica,Muebles,5,629.75,3148.75,Marítimo,Cancelado
312,2782024,Chile,Valparaíso,Laura Rodríguez,Tablet,Electrónica,3,67.81,203.43,Aéreo,Cancelado
313,732025,Perú,Cusco,Luis Pérez,Tablet,Electrónica,4,627.05,2508.2,Aéreo,Pendiente
314,12122024,Ecuador,Cuenca,Carlos García,Auriculares,Accesorios,2,1109.46,2218.92,Terrestre,Entregado
315,1162024,Chile,Valparaíso,Carlos Sánchez,Escritorio,Muebles,4,1071.72,4286.88,Marítimo,Cancelado
316,322025,Bolivia,Santa Cruz,Laura Pérez,Laptop,Electrónica,5,462.36,2311.8,Terrestre,En tránsito
317,1942024,Perú,Lima,Luis Martínez,Celular,Electrónica,1,530.32,530.32,Marítimo,Entregado
318,27102024,Argentina,Córdoba,Luis García,Escritorio,Muebles,4,866.8,3467.2,Aéreo,En tránsito
319,3082024,Uruguay,Salto,Laura López,Silla ergonómica,Muebles,3,46.13,138.39,Terrestre,Pendiente
320,1152024,Chile,Concepción,Pedro Sánchez,Celular,Electrónica,2,69.67,139.34,Aéreo,En tránsito
321,5112024,Uruguay,Salto,Carlos Sánchez,Cámara,Electrónica,1,295.75,295.75,Aéreo,En tránsito
322,13122024,Chile,Valparaíso,Lucía Sánchez,Tablet,Electrónica,5,538.76,2693.8,Aéreo,Cancelado
323,2512024,Chile,Santiago,Luis García,Monitor,Electrónica,5,442.11,2210.55,Aéreo,Cancelado
324,212025,Chile,Valparaíso,Juan Sánchez,Cámara,Electrónica,3,496.47,1489.41,Terrestre,Pendiente
325,19122024,Chile,Concepción,Luis Sánchez,Laptop,Electrónica,4,810.88,3243.52,Terrestre,En tránsito
326,862024,Colombia,Cali,Juan Pérez,Monitor,Electrónica,2,803.79,1607.58,Marítimo,Pendiente
327,2292024,Brasil,São Paulo,Pedro Pérez,Escritorio,Muebles,5,530.82,2654.1,Terrestre,Pendiente
328,1322025,Colombia,Cali,Luis Pérez,Tablet,Electrónica,5,950.27,4751.35,Terrestre,Entregado
329,2452024,Brasil,Brasília,Juan Martínez,Teclado,Accesorios,2,550.4,1100.8,Marítimo,Entregado
330,912025,Bolivia,Cochabamba,Pedro García,Celular,Electrónica,5,1016.87,5084.35,Marítimo,Pendiente
331,2722025,Ecuador,Cuenca,Luis Sánchez,Silla ergonómica,Muebles,5,1020.27,5101.35,Terrestre,Entregado
332,712025,Uruguay,Montevideo,Pedro Martínez,Laptop,Electrónica,2,1186.32,2372.64,Terrestre,Cancelado
333,17102024,Venezuela,Maracaibo,Laura Pérez,Auriculares,Accesorios,3,82.92,248.76,Aéreo,Pendiente
334,212024,Perú,Cusco,Carlos García,Cámara,Electrónica,1,32.81,32.81,Marítimo,En tránsito
335,6112024,Chile,Valparaíso,Pedro Rodríguez,Teclado,Accesorios,5,585.4,2927,Terrestre,Entregado
336,2122024,Perú,Lima,Ana Sánchez,Celular,Electrónica,3,780.13,2340.39,Aéreo,Cancelado
337,2242024,Venezuela,Valencia,Luis Sánchez,Silla ergonómica,Muebles,2,76.97,153.94,Aéreo,Entregado
338,20122024,Bolivia,Cochabamba,Ana López,Silla ergonómica,Muebles,2,695.82,1391.64,Aéreo,Entregado
339,29112024,Paraguay,Asunción,Carlos Rodríguez,Tablet,Electrónica,2,157.22,314.44,Terrestre,En tránsito
340,272024,Brasil,São Paulo,Luis Pérez,Laptop,Electrónica,4,973.03,3892.12,Terrestre,En tránsito
341,692024,Uruguay,Paysandú,Ana García,Tablet,Electrónica,5,1128.58,5642.9,Aéreo,Pendiente
342,612024,Argentina,Buenos Aires,Carlos García,Celular,Electrónica,5,695.48,3477.4,Aéreo,En tránsito
343,1532024,Brasil,São Paulo,Laura Pérez,Impresora,Oficina,5,498.68,2493.4,Aéreo,Entregado
344,2732024,Bolivia,Santa Cruz,Luis Martínez,Cámara,Electrónica,2,599.77,1199.54,Aéreo,Entregado
345,2062024,Colombia,Cali,Carlos Martínez,Teclado,Accesorios,4,817.91,3271.64,Marítimo,En tránsito
346,2252024,Paraguay,Ciudad del Este,Juan Martínez,Escritorio,Muebles,2,921.82,1843.64,Terrestre,Pendiente
347,2492024,Uruguay,Salto,Lucía Martínez,Silla ergonómica,Muebles,2,802.36,1604.72,Terrestre,Pendiente
348,2992024,Chile,Valparaíso,Ana Sánchez,Celular,Electrónica,4,687.96,2751.84,Aéreo,Cancelado
349,522024,Brasil,Brasília,María Sánchez,Auriculares,Accesorios,5,559.66,2798.3,Aéreo,Pendiente
350,2532024,Perú,Lima,Lucía López,Monitor,Electrónica,5,487.55,2437.75,Aéreo,Cancelado
351,2382024,Perú,Cusco,Laura Rodríguez,Auriculares,Accesorios,2,968.64,1937.28,Aéreo,En tránsito
352,3032024,Colombia,Cali,Laura Martínez,Laptop,Electrónica,4,922.43,3689.72,Marítimo,Pendiente
353,3132024,Chile,Santiago,María Rodríguez,Monitor,Electrónica,1,1102.4,1102.4,Marítimo,En tránsito
354,932025,Argentina,Buenos Aires,Lucía Sánchez,Tablet,Electrónica,1,875.09,875.09,Marítimo,Entregado
355,1642024,Venezuela,Valencia,Luis García,Cámara,Electrónica,1,1153.64,1153.64,Terrestre,Pendiente
356,1232024,Perú,Cusco,Carlos Rodríguez,Cámara,Electrónica,2,131.49,262.98,Terrestre,En tránsito
357,552024,Paraguay,Ciudad del Este,Carlos Rodríguez,Monitor,Electrónica,2,1147.65,2295.3,Terrestre,Pendiente
358,1022025,Venezuela,Maracaibo,Luis Sánchez,Teclado,Accesorios,1,297.07,297.07,Marítimo,En tránsito
359,1742024,Colombia,Bogotá,Carlos Rodríguez,Escritorio,Muebles,1,892,892,Marítimo,Pendiente
360,652024,Venezuela,Caracas,Luis García,Laptop,Electrónica,4,1070.9,4283.6,Aéreo,Cancelado
361,222025,Perú,Arequipa,Carlos Sánchez,Silla ergonómica,Muebles,5,151.99,759.95,Aéreo,Pendiente
362,2682024,Ecuador,Quito,Carlos García,Cámara,Electrónica,1,206.27,206.27,Terrestre,Pendiente
363,292024,Venezuela,Maracaibo,Luis López,Laptop,Electrónica,2,680.7,1361.4,Marítimo,Pendiente
364,15102024,Perú,Arequipa,Luis Sánchez,Tablet,Electrónica,2,75.55,151.1,Terrestre,Cancelado
365,2962024,Uruguay,Montevideo,María López,Cámara,Electrónica,3,721.88,2165.64,Terrestre,Cancelado
366,362024,Argentina,Rosario,Luis Martínez,Silla ergonómica,Muebles,1,911.53,911.53,Aéreo,Entregado
367,622025,Brasil,Rio de Janeiro,Luis Pérez,Cámara,Electrónica,4,729.09,2916.36,Terrestre,Pendiente
368,172024,Bolivia,La Paz,Laura Rodríguez,Celular,Electrónica,3,982.13,2946.39,Terrestre,En tránsito
369,1022025,Bolivia,La Paz,Carlos López,Laptop,Electrónica,5,176.27,881.35,Aéreo,Entregado
370,27112024,Argentina,Buenos Aires,Laura García,Laptop,Electrónica,2,63.82,127.64,Aéreo,Entregado
371,5122024,Perú,Lima,Carlos Pérez,Laptop,Electrónica,4,265.52,1062.08,Terrestre,Pendiente
372,2752024,Uruguay,Montevideo,Laura López,Escritorio,Muebles,4,976.3,3905.2,Aéreo,Pendiente
373,4112024,Bolivia,Cochabamba,Pedro López,Teclado,Accesorios,5,1104.6,5523,Aéreo,Cancelado
374,3132024,Ecuador,Guayaquil,Lucía Pérez,Silla ergonómica,Muebles,5,913.07,4565.35,Marítimo,Pendiente
375,16112024,Argentina,Buenos Aires,Laura López,Escritorio,Muebles,1,449.07,449.07,Aéreo,En tránsito
376,292024,Chile,Valparaíso,María Rodríguez,Auriculares,Accesorios,1,365.56,365.56,Aéreo,Entregado
377,11102024,Chile,Santiago,Juan López,Laptop,Electrónica,4,652.55,2610.2,Terrestre,En tránsito
378,512025,Perú,Cusco,Juan García,Teclado,Accesorios,4,94.63,378.52,Terrestre,Cancelado
379,1692024,Chile,Valparaíso,María Sánchez,Impresora,Oficina,4,78.96,315.84,Marítimo,Cancelado
380,1492024,Uruguay,Montevideo,Juan López,Escritorio,Muebles,1,367.25,367.25,Terrestre,Pendiente
381,622024,Colombia,Medellín,Lucía García,Escritorio,Muebles,2,599.71,1199.42,Marítimo,En tránsito
382,2762024,Argentina,Buenos Aires,Luis Sánchez,Escritorio,Muebles,2,365.58,731.16,Terrestre,En tránsito
383,842024,Uruguay,Salto,Luis García,Celular,Electrónica,5,814.98,4074.9,Aéreo,En tránsito
384,1312025,Colombia,Cali,Juan Sánchez,Escritorio,Muebles,4,997.87,3991.48,Marítimo,Cancelado
385,2752024,Uruguay,Salto,Luis Pérez,Teclado,Accesorios,5,255.23,1276.15,Marítimo,En tránsito
386,522025,Bolivia,Santa Cruz,Lucía Sánchez,Celular,Electrónica,3,317.9,953.7,Marítimo,En tránsito
387,962024,Uruguay,Salto,Pedro López,Silla ergonómica,Muebles,1,661.68,661.68,Marítimo,En tránsito
388,2032024,Paraguay,Ciudad del Este,María López,Monitor,Electrónica,3,661.94,1985.82,Terrestre,Cancelado
389,1012025,Bolivia,La Paz,Ana Sánchez,Impresora,Oficina,3,248.91,746.73,Terrestre,Cancelado
390,1172024,Perú,Lima,Pedro García,Laptop,Electrónica,4,1084.45,4337.8,Terrestre,Pendiente
391,812024,Bolivia,La Paz,Laura Sánchez,Cámara,Electrónica,1,617.26,617.26,Marítimo,En tránsito
392,7112024,Colombia,Medellín,Juan Rodríguez,Silla ergonómica,Muebles,1,701.34,701.34,Aéreo,Entregado
393,19102024,Uruguay,Montevideo,Laura Sánchez,Celular,Electrónica,5,155.37,776.85,Aéreo,Entregado
394,2712025,Argentina,Córdoba,María Sánchez,Auriculares,Accesorios,4,168.2,672.8,Terrestre,En tránsito
395,1442024,Colombia,Medellín,Ana García,Laptop,Electrónica,5,566.45,2832.25,Terrestre,Pendiente
396,2092024,Bolivia,La Paz,Juan Pérez,Silla ergonómica,Muebles,2,1014.35,2028.7,Marítimo,Cancelado
397,192024,Paraguay,Asunción,Pedro Martínez,Monitor,Electrónica,3,1116.84,3350.52,Aéreo,Pendiente
398,1762024,Venezuela,Maracaibo,Luis López,Impresora,Oficina,2,256.8,513.6,Marítimo,Entregado
399,2142024,Perú,Cusco,Juan García,Auriculares,Accesorios,3,98.03,294.09,Marítimo,Cancelado
400,612025,Colombia,Cali,Carlos Martínez,Auriculares,Accesorios,4,442.02,1768.08,Marítimo,Cancelado
401,2322024,Brasil,São Paulo,María Rodríguez,Escritorio,Muebles,3,793.9,2381.7,Terrestre,Cancelado
402,18112024,Uruguay,Paysandú,Luis Martínez,Teclado,Accesorios,2,491.09,982.18,Aéreo,Pendiente
403,2912024,Venezuela,Maracaibo,Carlos Sánchez,Teclado,Accesorios,5,766.78,3833.9,Terrestre,En tránsito
404,13122024,Perú,Cusco,Pedro Pérez,Monitor,Electrónica,4,267.13,1068.52,Marítimo,En tránsito
405,2722024,Bolivia,Cochabamba,Lucía Rodríguez,Monitor,Electrónica,2,533.68,1067.36,Aéreo,Cancelado
406,1462024,Argentina,Córdoba,María Martínez,Tablet,Electrónica,1,480.27,480.27,Aéreo,Cancelado
407,1572024,Perú,Cusco,Luis García,Silla ergonómica,Muebles,2,242.11,484.22,Aéreo,En tránsito
408,2822025,Chile,Concepción,Laura Pérez,Impresora,Oficina,1,1175.57,1175.57,Aéreo,Cancelado
409,1412025,Chile,Valparaíso,Pedro López,Auriculares,Accesorios,2,202.79,405.58,Aéreo,Cancelado
410,3012024,Ecuador,Quito,Laura Pérez,Monitor,Electrónica,1,42.31,42.31,Terrestre,Cancelado
411,1232024,Brasil,Brasília,Pedro Pérez,Silla ergonómica,Muebles,4,79.66,318.64,Aéreo,Cancelado
412,11122024,Colombia,Bogotá,Carlos López,Escritorio,Muebles,5,856.98,4284.9,Terrestre,En tránsito
413,1312025,Colombia,Medellín,Ana García,Monitor,Electrónica,1,182.35,182.35,Aéreo,Entregado
414,6112024,Uruguay,Salto,Luis Martínez,Escritorio,Muebles,5,941.18,4705.9,Aéreo,Pendiente
415,832025,Bolivia,Cochabamba,Pedro López,Teclado,Accesorios,4,44.69,178.76,Terrestre,Pendiente
416,28122024,Brasil,São Paulo,María López,Auriculares,Accesorios,1,686.33,686.33,Terrestre,Cancelado
417,772024,Ecuador,Guayaquil,Laura Rodríguez,Laptop,Electrónica,4,1103.57,4414.28,Marítimo,Pendiente
418,2852024,Brasil,Rio de Janeiro,Lucía Sánchez,Celular,Electrónica,3,25.39,76.17,Terrestre,Entregado
419,812025,Paraguay,Asunción,Luis Sánchez,Impresora,Oficina,5,1195.29,5976.45,Marítimo,Cancelado
420,832024,Uruguay,Montevideo,Carlos López,Celular,Electrónica,2,744.93,1489.86,Marítimo,Entregado
421,2352024,Paraguay,Ciudad del Este,María Rodríguez,Teclado,Accesorios,2,1056.2,2112.4,Terrestre,Cancelado
422,822025,Colombia,Medellín,Juan Martínez,Tablet,Electrónica,2,1112.47,2224.94,Terrestre,Cancelado
423,1262024,Perú,Cusco,Luis Pérez,Auriculares,Accesorios,4,228.9,915.6,Aéreo,Pendiente
424,1652024,Bolivia,Cochabamba,Carlos Martínez,Teclado,Accesorios,1,243.91,243.91,Terrestre,Entregado
425,282024,Brasil,São Paulo,Carlos García,Laptop,Electrónica,1,405.84,405.84,Terrestre,Entregado
426,2232024,Brasil,Rio de Janeiro,Lucía López,Silla ergonómica,Muebles,2,346.9,693.8,Aéreo,Pendiente
427,1822025,Uruguay,Salto,Luis Pérez,Escritorio,Muebles,5,924.82,4624.1,Marítimo,Cancelado
428,5112024,Ecuador,Guayaquil,Pedro Pérez,Monitor,Electrónica,4,890.15,3560.6,Marítimo,Pendiente
429,812025,Uruguay,Montevideo,Juan Rodríguez,Silla ergonómica,Muebles,1,464.67,464.67,Aéreo,Entregado
430,1482024,Brasil,São Paulo,María García,Escritorio,Muebles,4,26.08,104.32,Terrestre,Cancelado
431,9112024,Colombia,Medellín,Pedro López,Silla ergonómica,Muebles,4,344.62,1378.48,Aéreo,Pendiente
432,29102024,Ecuador,Cuenca,Juan Pérez,Impresora,Oficina,5,370.91,1854.55,Aéreo,Pendiente
433,1412024,Ecuador,Cuenca,Lucía García,Silla ergonómica,Muebles,5,1052.19,5260.95,Terrestre,Pendiente
434,1562024,Uruguay,Salto,Carlos Martínez,Auriculares,Accesorios,5,996.92,4984.6,Marítimo,En tránsito
435,322025,Perú,Lima,Luis Martínez,Impresora,Oficina,3,45.85,137.55,Terrestre,En tránsito
436,3152024,Colombia,Medellín,María García,Tablet,Electrónica,2,1097.19,2194.38,Marítimo,Entregado
437,17112024,Perú,Lima,Luis Sánchez,Auriculares,Accesorios,3,1179.2,3537.6,Marítimo,Entregado
438,992024,Argentina,Córdoba,Luis Pérez,Silla ergonómica,Muebles,3,485.03,1455.09,Marítimo,En tránsito
439,3122024,Venezuela,Valencia,Luis Martínez,Monitor,Electrónica,4,107.38,429.52,Marítimo,Cancelado
440,1622025,Chile,Valparaíso,Luis López,Monitor,Electrónica,2,1078.63,2157.26,Terrestre,En tránsito
441,592024,Uruguay,Salto,Juan Martínez,Silla ergonómica,Muebles,2,648.86,1297.72,Aéreo,Entregado
442,15122024,Brasil,Brasília,Laura Sánchez,Monitor,Electrónica,5,334.08,1670.4,Aéreo,Entregado
443,4112024,Paraguay,Asunción,Luis Martínez,Auriculares,Accesorios,1,795.28,795.28,Terrestre,Pendiente
444,8122024,Ecuador,Cuenca,Laura Rodríguez,Silla ergonómica,Muebles,1,615.31,615.31,Terrestre,Cancelado
445,1112024,Argentina,Córdoba,Pedro Rodríguez,Celular,Electrónica,1,644.21,644.21,Marítimo,Entregado
446,2512024,Paraguay,Encarnación,María Martínez,Laptop,Electrónica,2,407.23,814.46,Aéreo,Cancelado
